Pressure,Temp,Humidity,Time
Pressure,Temp,Humidity,Time
Pressure,Temp,Humidity,Time
Pressure,Temp,Humidity,Time
Pressure,Temp,Humidity,Time
Pressure, Temp, Humidity, Time[0, 31.30555534362793, 34.522789001464844, '18:56:23']
Pressure,Temp,Humidity,Time
Pressure, Temp, Humidity, Time[997.100341796875, 31.723594665527344, 35.661285400390625, '19:01:50']
Pressure,Temp,Humidity,Time
Pressure, Temp, Humidity, Time[997.340087890625, 31.759944915771484, 35.46649932861328, '19:08:34']
Pressure,Temp,Humidity,Time
Pressure, Temp, Humidity, Time[997.382080078125, 31.63271713256836, 34.959381103515625, '19:08:52']
Pressure,Temp,Humidity,Time
Pressure, Temp, Humidity, Time[997.568603515625, 31.941699981689453, 35.90644454956055, '19:18:34']
Pressure, Temp, Humidity, Time[997.55517578125, 31.796295166015625, 35.49672317504883, '19:18:35']
Pressure, Temp, Humidity, Time[997.574951171875, 31.88717269897461, 36.45386505126953, '19:18:36']
Pressure, Temp, Humidity, Time[997.54931640625, 31.759944915771484, 30.74124526977539, '19:18:37']
Pressure, Temp, Humidity, Time[997.572265625, 31.778120040893555, 33.68319320678711, '19:18:38']
Pressure, Temp, Humidity, Time[997.557373046875, 31.85082244873047, 35.21125793457031, '19:18:39']
Pressure, Temp, Humidity, Time[997.543212890625, 31.778120040893555, 35.523590087890625, '19:18:41']
Pressure, Temp, Humidity, Time[997.573974609375, 31.778120040893555, 34.99967956542969, '19:18:42']
Pressure, Temp, Humidity, Time[997.5849609375, 31.68724250793457, 33.273468017578125, '19:18:43']
Pressure, Temp, Humidity, Time[997.60400390625, 31.723594665527344, 35.446346282958984, '19:18:44']
Pressure,Temp,Humidity,Time
Pressure, Temp, Humidity, Time[997.515625, 31.814472198486328, 35.181034088134766, '19:20:30']
Pressure, Temp, Humidity, Time[997.5595703125, 31.8326473236084, 35.81241226196289, '19:20:31']
Pressure, Temp, Humidity, Time[997.537353515625, 31.868999481201172, 35.086997985839844, '19:20:33']
Pressure, Temp, Humidity, Time[997.56982421875, 31.814472198486328, 35.523590087890625, '19:20:34']
Pressure, Temp, Humidity, Time[997.57177734375, 31.8326473236084, 35.34559631347656, '19:20:35']
Pressure, Temp, Humidity, Time[997.593994140625, 31.8326473236084, 35.81576919555664, '19:20:36']
Pressure, Temp, Humidity, Time[997.561279296875, 31.868999481201172, 35.224693298339844, '19:20:37']
Pressure, Temp, Humidity, Time[997.57470703125, 31.778120040893555, 35.520233154296875, '19:20:38']
Pressure, Temp, Humidity, Time[997.583251953125, 31.759944915771484, 35.87286376953125, '19:20:39']
Pressure, Temp, Humidity, Time[997.56689453125, 31.814472198486328, 35.123939514160156, '19:20:40']
Pressure,Temp,Humidity,Time
Pressure, Temp, Humidity, Time[997.643310546875, 31.796295166015625, 33.80073547363281, '19:20:59']
Pressure, Temp, Humidity, Time[997.649658203125, 31.868999481201172, 35.28850173950195, '19:21:00']
Pressure, Temp, Humidity, Time[997.615234375, 31.85082244873047, 34.96609878540039, '19:21:01']
Pressure, Temp, Humidity, Time[997.636474609375, 31.814472198486328, 35.44970703125, '19:21:02']
Pressure, Temp, Humidity, Time[997.645263671875, 31.88717269897461, 35.228050231933594, '19:21:03']
Pressure, Temp, Humidity, Time[997.638916015625, 31.941699981689453, 35.75867462158203, '19:21:04']
Pressure, Temp, Humidity, Time[997.612548828125, 31.85082244873047, 34.33135986328125, '19:21:06']
Pressure, Temp, Humidity, Time[997.63525390625, 31.959877014160156, 35.14073181152344, '19:21:07']
Pressure, Temp, Humidity, Time[997.62451171875, 31.796295166015625, 35.49336242675781, '19:21:08']
Pressure, Temp, Humidity, Time[997.62841796875, 31.778120040893555, 35.49336242675781, '19:21:09']
Pressure, Temp, Humidity, Time[997.6328125, 31.778120040893555, 35.11050796508789, '19:21:10']
Pressure, Temp, Humidity, Time[997.621337890625, 31.778120040893555, 36.67887496948242, '19:21:11']
Pressure, Temp, Humidity, Time[997.576904296875, 31.759944915771484, 35.228050231933594, '19:21:12']
Pressure, Temp, Humidity, Time[997.583984375, 31.74176788330078, 35.2011833190918, '19:21:13']
Pressure, Temp, Humidity, Time[997.61572265625, 31.778120040893555, 35.325443267822266, '19:21:14']
Pressure, Temp, Humidity, Time[997.5986328125, 31.8326473236084, 35.13737487792969, '19:21:15']
Pressure, Temp, Humidity, Time[997.590576171875, 31.905349731445312, 37.99200439453125, '19:21:17']
Pressure, Temp, Humidity, Time[997.585693359375, 31.74176788330078, 35.61090850830078, '19:21:18']
Pressure, Temp, Humidity, Time[997.573974609375, 31.796295166015625, 35.01311492919922, '19:21:19']
Pressure, Temp, Humidity, Time[997.597900390625, 31.796295166015625, 35.49000549316406, '19:21:20']
Pressure, Temp, Humidity, Time[997.607666015625, 31.868999481201172, 35.13401794433594, '19:21:21']
Pressure, Temp, Humidity, Time[997.588134765625, 31.70541763305664, 37.84759521484375, '19:21:22']
Pressure, Temp, Humidity, Time[997.623291015625, 31.74176788330078, 35.2851448059082, '19:21:23']
Pressure, Temp, Humidity, Time[997.655029296875, 31.759944915771484, 35.389251708984375, '19:21:24']
Pressure, Temp, Humidity, Time[997.6591796875, 31.778120040893555, 35.258277893066406, '19:21:25']
Pressure, Temp, Humidity, Time[997.647705078125, 31.70541763305664, 35.30865478515625, '19:21:26']
Pressure, Temp, Humidity, Time[997.6533203125, 31.85082244873047, 37.511756896972656, '19:21:28']
Pressure, Temp, Humidity, Time[997.641357421875, 31.74176788330078, 35.67136001586914, '19:21:29']
Pressure, Temp, Humidity, Time[997.63427734375, 31.814472198486328, 35.70494079589844, '19:21:30']
Pressure, Temp, Humidity, Time[997.61669921875, 31.88717269897461, 35.584041595458984, '19:21:31']
Pressure, Temp, Humidity, Time[997.564453125, 31.868999481201172, 35.51687240600586, '19:21:32']
Pressure, Temp, Humidity, Time[997.525390625, 31.796295166015625, 35.5672492980957, '19:21:33']
Pressure, Temp, Humidity, Time[997.517578125, 31.905349731445312, 35.520233154296875, '19:21:34']
Pressure, Temp, Humidity, Time[997.53369140625, 31.85082244873047, 35.51351547241211, '19:21:35']
Pressure, Temp, Humidity, Time[997.49658203125, 31.778120040893555, 35.59075927734375, '19:21:36']
Pressure, Temp, Humidity, Time[997.507568359375, 31.796295166015625, 35.547096252441406, '19:21:37']
Pressure, Temp, Humidity, Time[997.52392578125, 31.923524856567383, 34.979530334472656, '19:21:39']
Pressure, Temp, Humidity, Time[997.520751953125, 31.8326473236084, 34.85862731933594, '19:21:40']
Pressure, Temp, Humidity, Time[997.51025390625, 31.778120040893555, 34.85527038574219, '19:21:41']
Pressure, Temp, Humidity, Time[997.504150390625, 31.85082244873047, 35.85942840576172, '19:21:42']
Pressure,Temp,Humidity,Time
Pressure, Temp, Humidity, Time[998.211181640625, 31.796295166015625, 34.78138732910156, '19:45:08']
Pressure, Temp, Humidity, Time[998.174072265625, 31.8326473236084, 35.11050796508789, '19:45:10']
Pressure, Temp, Humidity, Time[998.209716796875, 31.905349731445312, 36.15496826171875, '19:45:11']
Pressure, Temp, Humidity, Time[998.195556640625, 31.959877014160156, 35.678077697753906, '19:45:12']
Pressure, Temp, Humidity, Time[998.225341796875, 31.85082244873047, 35.661285400390625, '19:45:13']
Pressure, Temp, Humidity, Time[998.26025390625, 31.8326473236084, 35.21125793457031, '19:45:14']
Pressure, Temp, Humidity, Time[998.259033203125, 31.978052139282227, 35.98368835449219, '19:45:15']
Pressure, Temp, Humidity, Time[998.259521484375, 31.941699981689453, 35.61762237548828, '19:45:16']
Pressure, Temp, Humidity, Time[998.2529296875, 31.88717269897461, 35.94002914428711, '19:45:17']
Pressure, Temp, Humidity, Time[998.267578125, 31.868999481201172, 35.30865478515625, '19:45:18']
Pressure,Temp,Humidity,Time
Pressure, Temp, Humidity, Time[998.677490234375, 31.85082244873047, 35.23141098022461, '20:02:49']
Pressure,Temp,Humidity,Time
Pressure, Temp, Humidity, Time[1027.135498046875, 28.052125930786133, 35.164241790771484, '10:24:21']
Pressure, Temp, Humidity, Time[1027.136962890625, 28.088478088378906, 34.91572189331055, '10:24:22']
Pressure, Temp, Humidity, Time[1027.1240234375, 28.070301055908203, 34.62354278564453, '10:24:23']
Pressure, Temp, Humidity, Time[1027.124755859375, 28.088478088378906, 31.755477905273438, '10:24:24']
Pressure, Temp, Humidity, Time[1027.107421875, 27.96124839782715, 34.82840347290039, '10:24:25']
Pressure, Temp, Humidity, Time[1027.12109375, 27.96124839782715, 33.955223083496094, '10:24:26']
Pressure, Temp, Humidity, Time[1027.1416015625, 28.088478088378906, 35.07356643676758, '10:24:28']
Pressure, Temp, Humidity, Time[1027.1796875, 27.97942352294922, 35.086997985839844, '10:24:29']
Pressure, Temp, Humidity, Time[1027.18896484375, 27.96124839782715, 35.03326416015625, '10:24:30']
